name,n_phases,r1,x1,r0,x0,c1,c0,units,r_matrix,x_matrix,c_matrix,rg,xg,rho,symmetrical_components
185,3,0.0006988163,0.0001870072,0.001525585,0.0004363501,0,0,m,[  0.00097441 |  0.00027559   0.00097441 |  0.00027559   0.00027559   0.00097441 ],[  0.00027012 |  0.00008311   0.00027012 |  0.00008311   0.00008311   0.00027012 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
94,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
34,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
12,1,0.0009320533,0.0004908814,0.001354584,0.001584491,1.92760416768293E-15,1.92760416768293E-15,m,[  0.00107290 ],[  0.00085542 ],[  0.00000193 ],0.01805,0.155081,100,true
13,1,0.000379035,0.0004473856,0.0007518564,0.001379439,1.05559275235115E-14,1.05559275235115E-14,m,[  0.00050331 ],[  0.00075807 ],[  0.00001056 ],0.01805,0.155081,100,true
14,1,0.000298257,0.0004411719,0.0005778731,0.001286234,2.84551106774556E-15,2.84551106774556E-15,m,[  0.00039146 ],[  0.00072286 ],[  0.00000285 ],0.01805,0.155081,100,true
37,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
16,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
8,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
17,1,0.001534781,0.000559232,0.001926244,0.001746046,2.75372048522216E-15,2.75372048522216E-15,m,[  0.00166527 ],[  0.00095484 ],[  0.00000275 ],0.01805,0.155081,100,true
18,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
19,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
20,2,0.001050113,0.0005219498,0.00146643,0.001615559,1.65223231262987E-15,1.65223231262987E-15,m,[  0.00118889 |  0.00013877   0.00118889 ],[  0.00088649 |  0.00036454   0.00088649 ],[  0.00000165 |  0.00000000   0.00000165 ],0.01805,0.155081,100,true
30,2,0.0009320533,0.0004908814,0.001354584,0.001584491,1.92760416768293E-15,1.92760416768293E-15,m,[  0.00107290 |  0.00014084   0.00107290 ],[  0.00085542 |  0.00036454   0.00085542 ],[  0.00000193 |  0.00000000   0.00000193 ],0.01805,0.155081,100,true
31,2,0.000379035,0.0004473856,0.0007518564,0.001379439,1.05559275235115E-14,1.05559275235115E-14,m,[  0.00050331 |  0.00012427   0.00050331 ],[  0.00075807 |  0.00031068   0.00075807 ],[  0.00001056 |  0.00000000   0.00001056 ],0.01805,0.155081,100,true
11,1,0.0005965141,0.0004660267,0.001019045,0.001559636,1.74402289515327E-15,1.74402289515327E-15,m,[  0.00073736 ],[  0.00083056 ],[  0.00000174 ],0.01805,0.155081,100,true
