transformer,winding,terminal,connection,kv,kva,tap,r_pct,r_neut,x_neut,max_tap,min_tap,num_taps
1001215_xfmr_b,2,x_1001215.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001216_xfmr_b,1,189950.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001216_xfmr_b,2,x_1001216.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001217_xfmr_a,1,189951.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001217_xfmr_a,2,x_1001217.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001218_xfmr_a,1,194048.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001218_xfmr_a,2,x_1001218.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001220_xfmr_a,1,194049.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001220_xfmr_a,2,x_1001220.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001213_xfmr_b,1,194050.2,wye,7.19956121359083,75,1,0.004,-1,0,1.1,0.9,32
1001213_xfmr_b,2,x_1001213.2,wye,0.24,75,1,0.004,-1,0,1.1,0.9,32
1001227_xfmr_c,1,194051.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001227_xfmr_c,2,x_1001227.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001226_xfmr_c,1,194052.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001226_xfmr_c,2,x_1001226.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001225_xfmr_c,1,194053.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001225_xfmr_c,2,x_1001225.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001223_xfmr_a,1,194054.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001223_xfmr_a,2,x_1001223.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001222_xfmr_a,1,194055.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001222_xfmr_a,2,x_1001222.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001221_xfmr_a,1,194056.1,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001221_xfmr_a,2,x_1001221.1,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001219_xfmr_a,1,194057.1,wye,7.19956121359083,75,1,0.004,-1,0,1.1,0.9,32
1001219_xfmr_a,2,x_1001219.1,wye,0.24,75,1,0.004,-1,0,1.1,0.9,32
1001224_xfmr_c,1,194058.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001224_xfmr_c,2,x_1001224.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001228_xfmr_b,1,194059.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001228_xfmr_b,2,x_1001228.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001229_xfmr_b,1,194060.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001229_xfmr_b,2,x_1001229.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001230_xfmr_b,1,194061.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001230_xfmr_b,2,x_1001230.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001234_xfmr_c,1,194062.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001234_xfmr_c,2,x_1001234.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001233_xfmr_c,1,194063.3,wye,7.19956121359083,50,1,0.004500000000000001,-1,0,1.1,0.9,32
1001233_xfmr_c,2,x_1001233.3,wye,0.24,50,1,0.004500000000000001,-1,0,1.1,0.9,32
1001232_xfmr_c,1,194064.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001232_xfmr_c,2,x_1001232.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001231_xfmr_c,1,194065.3,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001231_xfmr_c,2,x_1001231.3,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1000916_xfmr_b,1,210023.2,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1000916_xfmr_b,2,x_1000916.2,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001637_xfmr_abc,1,221730.1.2.3,delta,12.47,150,1,0.0051,-1,0,1.1,0.9,32
1001637_xfmr_abc,2,x_1001637.1.2.3,wye,0.208,150,1,0.0051,-1,0,1.1,0.9,32
1003053_xfmr_c,1,232497.3,wye,7.19956121359083,15,1,0.006500000000000001,-1,0,1.1,0.9,32
1003053_xfmr_c,2,x_1003053.3,wye,0.24,15,1,0.006500000000000001,-1,0,1.1,0.9,32
1001557_xfmr_b,1,232292.2,wye,7.19956121359083,50,1,0.004500000000000001,-1,0,1.1,0.9,32
1001557_xfmr_b,2,x_1001557.2,wye,0.24,50,1,0.004500000000000001,-1,0,1.1,0.9,32
1000801_xfmr_a,1,232293.1,wye,7.19956121359083,37,1,0.005,-1,0,1.1,0.9,32
1000801_xfmr_a,2,x_1000801.1,wye,0.24,37,1,0.005,-1,0,1.1,0.9,32
1003127_xfmr_b,1,273626.2,wye,7.19956121359083,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1003127_xfmr_b,2,x_1003127.2,wye,0.24,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1003133_xfmr_b,1,275354.2,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1003133_xfmr_b,2,x_1003133.2,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1003134_xfmr_abc,1,280600.1.2.3,delta,12.47,150,1,0.0051,-1,0,1.1,0.9,32
1003134_xfmr_abc,2,x_1003134.1.2.3,wye,0.208,150,1,0.0051,-1,0,1.1,0.9,32
1003125_xfmr_a,1,282275.1,wye,7.19956121359083,15,1,0.006500000000000001,-1,0,1.1,0.9,32
1003125_xfmr_a,2,x_1003125.1,wye,0.24,15,1,0.006500000000000001,-1,0,1.1,0.9,32
1003130_xfmr_abc,1,283567.1.2.3,delta,12.47,500.01,1,0.005500000000000001,-1,0,1.1,0.9,32
1003130_xfmr_abc,2,x_1003130.1.2.3,wye,0.208,500.01,1,0.005500000000000001,-1,0,1.1,0.9,32
1003140_xfmr_abc,1,283956.1.2.3,delta,12.47,500.01,1,0.005500000000000001,-1,0,1.1,0.9,32
1003140_xfmr_abc,2,x_1003140.1.2.3,wye,0.208,500.01,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_a,1,287275.1,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_a,2,x_1007732.1,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_b,1,287275.2,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_b,2,x_1007732.2,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_c,1,287275.3,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007732_xfmr_c,2,x_1007732.3,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_a,1,315933.1,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_a,2,x_1007805.1,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_b,1,315933.2,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_b,2,x_1007805.2,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_c,1,315933.3,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1007805_xfmr_c,2,x_1007805.3,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
